growth,FIPS,pop2010,pop2000,age_under_5,age_under_18,age_over_65,female,black,hispanic,white_not_hispanic,no_move_in_one_plus_year,foreign_born,foreign_spoken_at_home,hs_grad,bachelors,mean_work_travel,home_ownership,housing_multi_unit,median_val_owner_occupied,persons_per_household,per_capita_income,poverty,sales_per_capita,density
23.1477435626184,47165,160645,130449,6.5,25.3,12.6,51.2,6.4,3.9,87,83.1,3.6,4.9,85.4,23,27.6,74.7,15.1,169100,2.6,26014,10.1,8521,303.4
19.1336232958202,47167,61081,51271,6.7,27.2,11.1,51,18.7,2.1,76.7,84.7,1.4,2.4,83.2,13.8,31.8,74.2,6.7,135100,2.74,21585,16.7,7002,133.3
8.41713734674197,47169,7870,7259,6.3,24.6,13.5,50.3,9.6,2.5,85.9,90.3,0.9,4.1,75.2,10,31.9,79.6,6.7,109300,2.75,19996,9.7,5409,68.9
3.65653478236259,47171,18313,17667,5.1,20.2,19.7,51.1,0.2,3.8,94.7,89,2.5,4.9,74.7,12.2,23.1,71.8,7.7,111900,2.36,20540,18.8,6751,98.4
7.30570530098833,47173,19109,17808,6.7,23.9,13.8,50.2,0.1,1.3,97,89.5,1,1.4,66.1,6.3,32.4,80.4,5.9,91300,2.57,16155,21.9,3198,85.5
0.726216412490932,47175,5548,5508,5.1,20.9,17,50.1,0.4,0.9,97.5,93.5,0.1,0.8,74.7,9,21.8,84.2,5,73800,2.55,17160,24.6,1692,20.3
4.08349879820253,47177,39839,38276,6.5,24.3,15.1,50.7,2.9,8.1,87.2,90,4.9,7.4,75.3,10.9,23.9,73,11,90400,2.6,18508,21.1,9363,92.1
14.7213567417303,47179,122979,107198,5.4,20.2,15.3,51.1,3.9,3,90.2,83.1,3.3,4.6,84.4,27.9,20,67.9,21.2,136700,2.35,24114,16.9,16014,376.7
1.06281914261963,47181,17021,16842,5,19.6,15.9,44.8,5.7,1.6,91.3,86.1,1,2.6,75,8.7,27.1,85.1,3.7,74500,2.54,15814,15.5,4020,23.2
0.361083249749239,47183,35021,34895,5.4,20.1,15.3,51,7.8,2,87.7,79,2.2,4.3,82,18.4,21,66.1,15.5,82100,2.35,18895,21.7,7986,60.3
11.8561163535625,47185,25841,23102,5.8,22.5,17.5,51.1,1.8,1.6,94.8,88.3,1.2,2.5,74.3,11,23.3,76.6,5.7,94600,2.58,17880,19.1,7828,68.6
44.6501050237685,47187,183182,126638,6.7,29.3,9.7,51.2,4.3,4.5,86.7,86.9,5.9,7.7,94.8,51.8,27,82.9,12.1,335800,2.78,41220,5.2,19834,314.4
28.3574862908039,47189,113993,88809,6.4,25.1,12.2,51,6.4,3.2,87.5,85.8,3.1,3.8,87.7,24,27.8,82,9,187500,2.63,27814,7.6,10935,199.7
6.07704730624763,48001,58458,55109,5.4,19.6,12.6,39.2,21.1,15.9,61.2,81.6,6.1,11.8,74.8,11.3,23.8,73.7,8,81000,2.86,17465,16.5,8731,55
13.7034758535835,48003,14786,13004,8.3,29.2,11.2,50.2,1.5,48.7,47.9,83.4,11.8,36.2,72.7,12.4,21.7,79.9,9.5,86600,2.7,29605,17.1,7480,9.9
8.28778235367529,48005,86771,80130,7.5,26.7,13.6,51,15,19.8,63.3,81.4,8.5,17.6,78,15.9,20.8,69.2,11.2,81300,2.64,20104,17.8,14216,108.8
2.9381695337156,48007,23158,22497,5.1,19.5,24.2,50.4,1.3,24.6,70.6,84.4,5.5,18.2,85.2,23.9,18.6,74.3,12.8,129900,2.29,25610,17.4,9929,91.9
2.25886604924328,48009,9054,8854,5.2,24.1,16,49.6,0.4,7.5,90.4,93.4,3.4,5.7,84,18.8,19.3,81.1,3.4,93500,2.67,23882,10,4425,10
-11.4990689013035,48011,1901,2148,5.6,22.3,20.7,51.2,0.6,6.5,90.7,87.1,5,7.4,91.5,25.9,26.5,82,1,90700,2.6,24195,10.7,1147,2.1
16.2654033343689,48013,44911,38628,7.4,28.6,12.7,50.7,0.8,61.9,36.3,88.2,5.8,40.9,73.8,11,32.7,75.8,5.3,80400,3,18461,18.8,8324,36.8
20.4620601949979,48015,28417,23590,6.5,25.1,15.6,50.5,9.4,23.4,65.7,86.3,10.1,18,81.2,17.9,28.1,77.5,8.7,146500,2.65,26959,8.8,8785,44
8.65938732180771,48017,7165,6594,9.5,30.9,14.1,49.5,1.2,59.8,38.3,83,14.5,42.9,73.4,18.5,14.1,74.6,9.3,65000,2.95,18275,17.3,6642,8.7
16.0952111079626,48019,20485,17645,4.5,19.6,20.1,50.3,0.5,16.7,80.9,88.3,3.3,12.4,89,24,32.8,78.5,0.7,147100,2.39,24249,18.4,3766,25.9
28.4724507647273,48021,74171,57733,6.8,26.2,11.5,48.8,7.8,32.6,57.2,88,10.3,24.6,80.6,17.9,33.9,79,5.3,119800,2.79,22918,14.1,9485,83.5
-8.96652821891033,48023,3726,4093,6.1,20.6,25.1,51.8,2,12.2,84.5,88,2.6,8.2,84.7,24.5,17.6,71.5,5.8,64700,2.28,22894,17.3,7026,4.3
-1.53898451744492,48025,31861,32359,6.1,21.9,10.8,40.2,8.1,56.2,34.4,77.8,4.7,38.8,69.5,9.2,20.3,67,11.5,73200,2.65,14188,19,7619,36.2
30.3650818997033,48027,310235,237974,9.1,28.4,8.7,50.5,21.5,21.6,50.7,73.3,8.3,17.7,88.6,21.2,18.7,58.2,27.6,113800,2.8,22722,14.1,12035,295.2
23.1053799506221,48029,1714773,1392931,7.6,27.1,10.3,51,7.5,58.7,30.3,80.2,12.6,43.2,81.4,25.3,24.1,62.5,26.6,117100,2.78,23225,16.9,14359,1383.1
24.6970776906629,48031,10497,8418,5.2,21.9,18.2,49.5,0.7,18.2,79.4,89.9,6.3,13,88.3,25.4,26.7,82.6,4.7,165600,2.56,27010,11.7,5627,14.8
5.85910253429436,48035,18212,17204,5.6,22.9,21.1,50.3,1.6,16.1,80.7,85,5.4,12.4,80.1,14.8,27.2,75.4,4.1,88800,2.55,21269,16.2,5989,18.5
3.64925089019774,48037,92565,89306,6.4,24.3,14.2,49.5,24.2,6.5,66.3,82.8,3.6,7,83.5,18.1,17.5,66.6,14.4,88600,2.6,22293,16.8,16768,104.6
29.5321528579169,48039,313166,241767,7.9,27.8,9.6,49.2,12.1,27.7,53.2,82.6,11.9,24.8,84.3,26.1,28.7,75.8,14.5,140300,2.84,27529,10.6,10094,230.7
27.8424039628645,48041,194851,152415,6.4,20.4,7.2,49.4,11,23.3,59.1,66.3,12.5,20.8,84.5,39.3,17.3,47.1,38.4,141700,2.6,21018,29.7,12425,332.8
4.12812993458154,48043,9232,8866,5.9,20.3,16.6,49.8,1.1,42.4,54.3,76.3,6.4,34.9,80.2,30.4,13.5,60.6,11.7,101200,2.11,23577,16.5,9461,1.5
-8.54748603351956,48045,1637,1790,6.3,22.1,21.9,50.2,2.5,25.1,71,94.8,7.5,17.8,81,15,22.1,80.9,2.7,43000,2.54,17652,19.9,4458,1.8
-9.44082246740221,48047,7223,7976,8.6,27.8,17,50.4,0.5,91.2,7.9,83,4.4,66.2,53.7,12.5,18.6,67.1,12.7,46800,2.76,14728,34,10914,7.7
1.14667940754898,48049,38106,37674,6.2,23.9,17.3,50.6,3.6,19.6,74.7,89.8,4.3,9.9,81.7,15,16.6,72.5,10.2,76900,2.67,20586,16.2,13406,40.3
4.35336976320584,48051,17187,16470,6.2,23.5,17.5,50.5,12.2,18.4,68.1,87.9,7.8,14.6,76.8,10.5,28.8,80.2,4.3,80200,2.51,21379,13.5,11101,26.1
25.1940141154421,48053,42750,34147,5.8,23.2,18.6,50.9,1.8,20.2,76.1,87,7,15.1,83.5,21.4,26.8,75,6.9,137800,2.53,25245,13.7,14609,43
18.2394234950612,48055,38066,32194,6.9,26.4,11.8,49.6,6.8,47.1,44.2,82,6.2,32.1,75.6,14.3,29.8,69.2,11,99600,2.95,18106,19.6,8143,69.8
3.55499588317916,48057,21381,20647,7.1,26.5,15.1,49.3,2.6,46.4,45.8,82.5,9.2,26.3,78.2,14.7,19.4,69.6,10.1,89800,2.6,22835,16.3,15877,42.2
4.9515691592406,48059,13544,12905,5.8,23.8,18.2,51.2,1,7.6,89.1,86.6,2.4,6.1,86.3,17.1,23.1,82.8,2.3,73700,2.61,22300,13.9,8937,15.1
21.1775901105818,48061,406220,335227,8.8,33,11.1,51.9,0.5,88.1,10.7,88.8,25.2,73.7,62.3,14.5,19.9,69.2,20.9,74000,3.44,13695,34.7,10221,456
7.37726210061478,48063,12401,11549,7.2,27.1,16.1,50.9,17.4,21.4,58.9,86.9,12.1,19.1,74.7,14.9,21.7,66.8,6.8,93700,2.62,18710,20.4,7738,63.3
-5.12584407612032,48065,6182,6516,5.9,25.7,17.2,50.8,0.6,8.5,88.5,82.8,2,7.6,87.9,23.6,20.8,85.3,1.3,82800,2.6,24977,5.7,7952,6.7
0.0854195413627634,48067,30464,30438,5.8,23.2,19.1,51.5,17.4,3.5,77.2,88.5,2.2,3.8,82.3,12.9,28.4,72.1,7.9,68700,2.48,20137,19.3,7388,32.5
-2.69161134580568,48069,8062,8285,8.7,31.3,13.4,49.3,2,59.9,37.3,84.8,18.2,49,68.1,14.9,18.1,77,5.5,68300,2.9,16073,23.3,5579,9
34.8238638546349,48071,35096,26031,6.9,28.5,9.4,49.7,8.2,18.9,70.6,86.6,6.6,15.8,84.8,16.2,29.9,86.2,4.5,136600,2.9,26453,10.5,9540,58.8
8.9714738849954,48073,50845,46659,7.1,25.9,15,49.2,14.7,20.6,62.7,88,10.2,14.8,74.2,11.8,20.6,74.1,7.4,68100,2.83,17230,22.4,7547,48.3
-8.41571279916753,48075,7041,7688,6,21.4,15.1,41.5,9.9,26.8,61.5,79.6,6.4,19.3,82.1,15.7,10.7,73.1,14.3,54800,2.43,16338,16.2,10014,10.1
-2.3078320915864,48077,10752,11006,5.6,22.7,17.8,50.9,0.5,4.3,92.5,90.3,1,3.3,89.2,19.3,24,86,1.8,77300,2.45,24565,11.7,6984,9.9
-16.1662198391421,48079,3127,3730,7.9,29.4,14.9,50.9,4,52.9,42.5,85.1,14.3,40.9,66.5,11.7,21,77.3,4.1,40100,2.75,16018,24.9,8706,4
-14.0786749482402,48081,3320,3864,5,21.1,26,51,0.2,18.1,79.8,84.5,4.7,15,86.3,11.8,20.6,73.7,4.5,58000,2.42,18384,15.1,7233,3.6
-3.6816459122902,48083,8895,9235,5.6,22.2,21.7,50.4,2.2,16,80.1,91.9,2.5,4.6,77.8,13.7,24.1,71,7.6,59000,2.47,16494,29.4,5646,7
59.117506482941,48085,782341,491675,7.5,28.7,7.7,50.9,8.5,14.7,63.1,83.5,17.2,24.6,92.8,48.3,27.8,70.8,24.4,199000,2.74,37362,6.9,16850,930
-4.64753587024329,48087,3057,3206,8.4,27.6,17.9,51,4.4,30,63.4,90.1,11,27.2,74.2,18.3,14,75.4,6.5,58900,2.53,21726,20.8,5788,3.3
2.37371260421775,48089,20874,20390,6.4,23.8,19.4,50.4,13.1,26.1,59.9,87.7,9.1,20.2,79.6,15.3,26.3,77.1,8.1,97000,2.48,22676,15.2,11050,21.7
39.0292357185886,48091,108472,78021,5.7,23.7,15.5,50.9,1.6,24.9,71.3,82.1,6.3,18,88.6,32.6,28.7,75.9,12.2,187400,2.59,31862,10,14632,193.9
-0.370740054185081,48093,13974,14026,6.7,24.2,20.9,50.7,0.4,25.8,72.6,89.6,8.6,18.1,74.7,18.1,22.5,78.4,4.5,83900,2.6,18086,22.1,8744,14.9
3.05093292990419,48095,4087,3966,3.9,14.1,13.7,31.7,1.9,53.2,44.3,75.5,38.5,44.3,71.7,10.5,20.3,78.4,1.8,70300,2.58,17731,20,4930,4.2
5.70359981299673,48097,38437,36363,7,25.6,15.9,50.4,2.7,15.6,78.7,80.5,8.5,13.7,81.8,19.5,25.6,70.3,7.8,111400,2.59,23598,13.6,13006,43.9
0.546827069273648,48099,75388,74978,8.9,27.9,7.5,51.1,15.8,15.9,62,75.5,5.4,13.1,87.6,15.4,19.9,59.5,22.2,92000,3.21,18936,13.2,6096,71.7
-20.9558823529412,48101,1505,1904,5.2,23.3,23.8,52.6,8.8,21,69.3,87.5,3.3,11.4,79.1,15.9,17.1,79.9,8.2,42400,2.61,17385,10.9,8219,1.7
9.48448448448449,48103,4375,3996,7.7,29.5,11.3,51,2.9,55.1,40.3,88.3,14.1,44.6,72.2,13.1,22.6,75.8,0,54200,2.79,20185,17,12379,5.6
-9.27055379360819,48105,3719,4099,8,26.7,14.7,50.8,0.8,63.2,35.3,94.8,12.3,46,61.9,9.1,18.8,61.2,13.7,60800,2.98,24194,15.9,15572,1.3
-14.3240950226244,48107,6059,7072,8.3,28.8,17.5,51.9,3.4,52.3,43.3,78,3.9,34,75.2,13.3,18.9,71.9,6.2,51200,2.84,17940,23.9,3807,6.7
-19.3949579831933,48109,2398,2975,7.5,27.8,14.8,51.3,0.6,76.2,21,89.4,13.8,66.5,61.8,13.8,8.1,76.4,8.4,39900,3.32,16060,28.8,42653,0.6
7.73063323690131,48111,6703,6222,9.3,29.9,9.4,48.1,1.3,40.5,55.6,82.1,15.7,31.5,71.8,8.4,12.3,66.2,5.5,70200,3,18940,12.5,13911,4.5
6.72585818462219,48113,2368139,2218899,8.1,27.6,8.8,50.6,22.3,38.3,33.1,80.9,23,38.8,76.5,28,25.7,54.7,38.9,129700,2.75,26185,17.6,13929,2718
-7.68768768768768,48115,13833,14985,7.6,24.7,14,43.5,6.5,53.4,39.1,85.9,6.9,37.8,67,8.7,12.2,75.7,6.6,48000,2.58,15288,19.1,10747,15.4
4.36937664996497,48117,19372,18561,9.5,32.2,11.5,50.2,1.2,67.3,30.7,83.7,17.5,51.4,66.3,13.2,16.9,65,12.3,73600,3.09,16687,17.5,12227,12.9
-1.80214004129904,48119,5231,5327,5.9,22.7,19.8,51,7.3,5.5,83.2,89.1,2.5,3.6,84.2,15,30.9,80.4,3.8,62700,2.56,20837,14.5,4920,20.4
53.0371198403607,48121,662614,432976,7.5,27.5,6.9,50.8,8.4,18.2,64.4,78.5,13.6,21,91.2,39.5,27.5,66.2,27,178300,2.73,32538,8,12465,754.3
0.419727177334739,48123,20097,20013,6.2,22.4,18.3,48,9.3,32.4,57.1,84.1,3.3,20,75.5,12.1,22.9,76.5,7.6,68700,2.47,20020,16.4,8108,22.1
-11.51339608979,48125,2444,2762,5.4,20.1,19.7,43.4,4.1,29,65.1,70.5,4.1,19.4,72.9,12.7,15.1,80.4,3.5,44000,2.37,18642,24.6,4577,2.7
-2.45901639344263,48127,9996,10248,8.2,30,14.2,51.6,1,86.2,12.2,82.8,9.6,69.9,61,12.6,22.7,69.5,10.6,49000,2.67,14045,36.4,7658,7.5
-3.94461859979102,48129,3677,3828,5.5,20.6,21.2,50.4,4.5,8.4,85.3,81.7,1.8,6.2,82.2,16.6,17.1,73.3,6.3,58300,2.57,20137,10.5,7637,4
-10.1981707317073,48131,11782,13120,7.2,26.1,16,48.4,0.9,88.5,10.2,83.9,4.7,70.7,64.9,8.5,26.2,73.3,4.3,53300,2.75,15134,22.9,4084,6.6
1.56309777559163,48133,18583,18297,6,22.4,19.9,51.2,1.8,14.4,82.2,84,3.6,9.2,77.7,15.5,19,75.4,7.1,58400,2.41,17973,21,14170,20.1
13.2154916902653,48135,137130,121123,8.8,29,10.2,50.6,4.5,52.7,41.1,81.9,11.8,39.8,72.9,13.1,19.4,67.5,19.9,75500,2.76,22859,16.7,16222,152.8
-7.40055504162812,48137,2002,2162,5.7,20.8,21.8,49,0.5,51.3,47.3,90.7,8.3,46.4,67.7,22.1,23.6,81.2,0.8,61500,2.34,31109,24.7,6063,0.9
34.3480603448276,48139,149610,111360,7.3,29,10,50.6,9,23.5,65.5,82.5,7.5,18.4,82.9,21,28.6,76.3,10.5,136100,2.92,25346,11.3,9265,159.9
17.8076930999879,48141,800647,679622,8.1,30.1,10.3,51.6,3.1,82.2,13.1,85,26.9,74.8,71,19.3,22.4,63.9,23.5,101800,3.13,16768,25.6,11625,790.6
14.8147025847702,48143,37890,33001,6.3,22.3,12.6,50.9,1.2,19.2,77.5,77.4,9.1,16,79.5,24,18.3,62,13.5,110900,2.54,20903,19.7,12543,35
-3.82213608957795,48145,17866,18576,6,21.7,16.1,52.5,25.3,20.8,52.5,85.3,4.8,16.9,73.5,9.8,25.8,72.9,8.7,59500,2.89,14979,23.4,4249,23.3
8.55579028231228,48147,33915,31242,5.8,22.1,17,47,6.8,9.5,80.9,80.3,4.3,8.1,82.4,14.7,30.5,74.7,8.9,81500,2.71,20221,14.7,9044,38.1
12.6123647037241,48149,24554,21804,5.6,21.9,21.5,50.8,6.6,18.7,73.5,86.9,6,18.3,79,17.6,22.3,74.1,7.1,133500,2.2,26898,11,11611,25.8
-8.51749539594844,48151,3974,4344,5.5,22.6,22.2,50.7,3.4,25.1,70.4,89.4,2.9,16.7,81,15.2,21.2,74,4.8,52000,2.37,20516,13.9,3040,4.4
-17.0505726418736,48153,6446,7771,7.6,28.9,17.8,50.7,3.6,52.9,43.1,83.9,4.9,36.2,74.6,17.1,17.6,71.7,4.3,56000,2.52,18093,23.8,6026,6.5
-17.632552404439,48155,1336,1622,4.3,20.8,23.9,52.3,4,14,81.4,86.9,3.3,12.3,75.8,15.6,12.4,61.5,7.4,29700,2.43,18368,23.4,5037,1.9
65.1493008926455,48157,585375,354452,7.5,29.7,7.3,50.9,21.5,23.7,36.2,87.4,24.5,37,88.6,40.4,30.6,80.8,10.2,171500,3.2,32016,8,10440,679.5
12.127299640516,48159,10605,9458,6.6,24.5,18.7,50.8,3.9,12.6,81.1,85.8,6,10.3,82.7,23.6,23.8,80.8,3.9,94600,2.84,23821,14.8,7968,37.3
10.9083785750266,48161,19816,17867,6.2,23.4,16.6,47.3,16.1,13.6,68.9,84.7,4.6,10.1,78.7,14,23.5,78.8,3.8,89900,2.49,23235,16,13512,22.6
5.9377307408319,48163,17217,16252,7,24.7,11.2,41.7,3.4,77.8,16.2,86,7,64.2,64.3,8.1,23,66.5,10.7,49500,3.13,15036,21.8,6679,15.2
21.1446740858505,48165,17526,14467,10.4,34.8,9,49.8,1.7,36.6,60.6,84.5,19.9,49.5,58.2,12.9,18.6,73,6.3,77600,3.11,22785,18,5575,11.7
16.4500035977262,48167,291309,250158,6.9,25.5,11.3,50.5,13.8,22.4,59.3,81.8,9.9,18.5,85.9,26.3,25.5,69.5,21.2,141400,2.64,28959,12.8,9700,769.9
32.6149425287356,48169,6461,4872,5.9,19.7,10.9,36.7,6.5,47.1,45.8,75.3,31,46.9,62.9,8.6,14,72.7,8.8,57000,2.7,16185,21.7,7370,7.2
19.3283366964543,48171,24837,20814,5,20.3,26.5,51.8,0.4,20,78.4,89,6.2,23.5,86.4,26.8,20,75.5,7,191100,2.27,28072,8,13247,23.5
4.0704387990762,48175,7210,6928,5.3,22.9,19,50.1,4.8,34.1,60.2,87.9,1.5,22.3,83.8,18,30.8,82.8,3.7,99100,2.44,28120,11.8,5332,8.5
6.32918187674469,48177,19807,18628,7.7,27.1,15.1,49.7,7.4,47.2,44.6,86,13.9,40.3,67.6,13.9,23.2,68.4,9.2,69500,2.66,18716,20.3,9252,18.6
9.29698449296985,48181,120877,110595,6.5,24.1,15.5,51.3,5.9,11.3,78.7,81.2,5.5,9.9,85.2,19.2,23.6,70.4,14.6,99600,2.55,23242,13.5,13493,129.6
9.29349338744288,48183,121730,111379,7.5,25.5,13.5,51.1,20,16.4,60.8,80.1,8.8,14.9,82.4,20.3,20.4,63.1,20.6,109800,2.6,23024,16.5,20568,445.4
12.9585597826087,48185,26604,23552,5.9,22.8,13.8,45.5,16.5,21.2,60.6,80.1,7.2,16.3,77.2,11.3,30,74.9,4.9,89400,2.7,17365,15.9,6110,33.8
47.7517046156611,48187,131533,89023,7,27.7,11.6,50.8,6.5,35.6,54.8,85.2,7.1,24.8,85.1,24,24.8,78.6,7,142400,2.84,25218,9.7,9115,184.9
-0.898857985902413,48189,36273,36602,8.3,28.8,12.2,48.3,5.3,55.9,37.6,78.8,9.1,37.2,70,14.1,14.9,65.3,12.1,73500,2.8,16322,19,9120,36.1
-11.3432046536224,48191,3353,3782,6.5,25.9,22.6,50.6,7.2,32.4,59.6,87.7,11.7,23.1,72.2,15.2,16.1,67,8.8,44300,2.37,20126,27.7,6817,3.8
3.49981771782719,48193,8517,8229,5.5,21.3,24.7,50.7,0.5,10.1,88,86.2,3.1,7.5,82.6,23.4,18.9,80.9,4.1,82900,2.72,22429,11.4,9734,10.2
4.54460793443845,48195,5613,5369,8.3,30.3,13.6,50.1,0.6,43.3,55,83.4,17.3,33.7,76,20.2,19.4,75.8,5.2,64900,2.77,21095,13.5,11548,6.1
-12.3835732430144,48197,4139,4724,6.5,24.6,19.5,50.4,5.9,21.5,71,87.7,3.8,11.3,79.4,14.7,17.5,78.8,9.3,46900,2.53,17401,19.2,5387,6
13.6500738460258,48199,54635,48073,6.7,25.8,13.5,50.7,5.8,4.4,88,83.9,1.5,4.2,85.1,15.4,27.3,78.2,6.2,95500,2.68,23965,12,11835,61.3
20.3459823594695,48201,4092459,3400578,8.2,28,8.1,50.2,18.9,40.8,33,81,25,41.7,77.6,27.7,27.5,57.8,36,131700,2.85,26788,16.8,13276,2402.4
5.6689744002576,48203,65631,62110,7.1,25.9,13.3,50.9,21.9,11.1,65,86.2,5.3,9.4,83.7,16.2,23.4,74.7,7.6,94400,2.72,22019,15.2,9541,72.9
9.48166877370418,48205,6062,5537,5.8,22.6,12.5,39,6.9,23.9,67.8,79,7.3,17.2,78.4,19.8,11.6,73.3,3,128500,2.61,24616,9.3,6549,4.1
-3.18398161825045,48207,5899,6093,5.3,20.8,21.8,47.4,3.7,24,70.3,83.8,2,17.2,77.9,11.7,20.9,76,5,39200,2.29,22734,18.8,11504,6.5
60.9884310731742,48209,157107,97589,6.7,24.7,8.5,50.2,3.5,35.3,58.6,75.6,6.9,22.9,88.1,35,29.3,67.8,21.7,173300,2.71,25998,16.4,13765,231.7
13.6078782452999,48211,3807,3351,8.6,29.3,12.9,49.4,0.2,28.5,69.8,87.7,9.4,16.4,80.7,16.3,15.7,77.3,4.2,90700,2.39,29343,16.8,11855,4.2
7.17141804386097,48213,78532,73277,5.9,22.7,19.1,51,6.2,10.8,80.9,83.7,5.8,9.3,79,14.2,31.6,77.5,6,86400,2.52,21580,16.8,8341,89.9
36.0525617994497,48215,774769,569463,9.6,34.7,9.3,51.3,0.6,90.6,7.8,85.4,29.3,84.8,60.2,15.1,21,70.8,15.2,73000,3.56,13480,34.4,11254,493.2
8.56409145756629,48217,35089,32321,6.5,24.3,18.3,51,6.3,18.3,73.6,85.6,7.6,15.3,78.1,15.3,30.8,76.5,5.5,85000,2.59,20554,15,11364,36.6
0.96407818277866,48219,22935,22716,7.6,27.2,12.8,50.7,3.6,43.6,51.4,79,6,30,74.1,18,19.7,74.4,7.9,71200,2.68,20255,17,9075,25.2
24.5304136253041,48221,51182,41100,5.7,21.3,21.3,50.8,0.5,10.2,87.1,81.9,4.8,8.7,86.2,23.9,32.1,78.5,6.8,152200,2.44,30687,10.9,14785,121.7
10.0156445556946,48223,35161,31960,6.9,25.6,15.5,50.5,7.1,15.3,75.4,85.4,7.9,13.5,78.7,16.7,20.1,71.1,11.3,95300,2.6,21163,15.8,13159,45.8
2.35928401984042,48225,23732,23185,5.7,20.8,19.2,46.2,26,10,62.4,84.6,3.9,9.6,78.5,13.4,26,74.3,6.7,67600,2.94,18813,23.7,7027,19.3
4.11871412852767,48227,35012,33627,6.5,22.4,13.2,43.7,6.2,37.9,53.7,74.6,15.8,30.2,70.8,10.1,16.8,68.9,11.6,57200,2.58,17832,17.7,10608,38.9
3.94736842105263,48229,3476,3344,7,30.1,13.6,49.7,1.4,79.6,18.1,91.8,33.8,77.9,50.5,10.5,24.4,79.4,4.9,43900,3.2,11485,46,3898,0.8
12.4458196250457,48231,86129,76596,6.6,24.9,13.9,50.4,8.3,13.6,74.8,82.7,6.2,11.3,80,17,28.7,70.5,14.7,90700,2.7,21646,19.2,11302,102.5
-7.15513266546506,48233,22150,23857,7.2,26.3,14.7,50,2.5,19.8,74.4,84.5,5.8,15.9,83.5,13,18,80.6,8.4,56400,2.6,21075,15.2,9707,25
3.20666438434327,48237,9044,8763,5.4,22,14.9,44.4,3.8,14.2,80.6,78,4.5,10.5,78.9,10.5,21.1,77.6,3.3,67500,2.65,21349,17.8,3926,9.9
-2.19581682996317,48239,14075,14391,7.3,25.4,16.4,50.6,7,29,62.9,86.6,5,23,77.2,16.9,24.4,74.1,8.2,77500,2.75,24337,11.7,9533,17
0.29771935737557,48241,35710,35604,6.8,24.9,16.6,50.9,16.7,5.6,75.4,86.5,3.2,6.2,81.6,14,24.5,79.3,6.2,76600,2.54,19182,18.6,10809,38
6.1169007702764,48243,2342,2207,3.8,19.8,23.2,49.3,1,33.7,63.6,77.8,5.5,34.7,83.9,34.3,13.5,78.8,1.1,101300,2.13,22007,14.7,3227,1
0.0880774129045303,48245,252273,252051,6.8,23.9,12.7,48.9,33.8,17,44.6,82.5,9.6,17,81.4,17.8,19,65.2,19.9,88400,2.57,22095,18.8,16453,287.9
0.359780344631688,48247,5300,5281,8.7,29,14.9,50.6,0.4,92.6,6.3,89.9,12.6,84.6,68.9,12.4,24,72,8.7,65000,2.99,17163,12,12577,4.7
3.84478462086151,48249,40838,39326,8.2,28.8,13.1,50.8,0.6,79,19.7,83,3.6,55.6,70.6,10.6,22.7,73.3,9.1,67800,2.9,16976,21.9,11263,47.2
19.0227977068235,48251,150934,126811,7.1,27.3,11.5,50,2.6,18.1,76.6,85.2,6.9,13.6,81.7,16.1,29.1,76.6,8.8,111800,2.87,23669,10.5,8490,208.3
-2.80490738513351,48253,20202,20785,4.7,18.5,13.7,38.7,11.6,24.8,62.1,76.2,4.4,18.7,69.6,9.3,25.8,78.8,4.6,51700,2.4,15880,12.3,8527,21.8
-4.02693253916872,48255,14824,15446,5.6,20,14,40.4,9.3,49.8,40.2,71.7,14.4,47.7,65.6,8.4,25.6,68.8,10.3,69700,1.91,15949,19,6766,19.8
44.9244878212949,48257,103350,71313,7.5,28.8,10.3,50.8,10.4,17,70,81.3,6.5,13.8,82.7,17.2,32,77.6,8.3,130000,2.93,23909,11.4,9770,132.4
40.7151581518763,48259,33410,23743,5.3,24.2,16.7,51.2,0.5,20.4,77.1,84.1,7.5,16.1,91.1,35.5,25.9,75.4,12.3,243900,2.57,36418,7.1,25877,50.4
0.483091787439616,48261,416,414,6.5,24.5,14.2,49,1.2,76.7,20.7,100,2.5,36.1,59.8,17.9,16.3,38,18.4,71000,2.62,16655,14.9,0,0.3
13.6806175978741,48265,49625,43653,5.2,20.2,24.8,51.5,1.8,24,72.2,81.7,6.6,18.3,86.2,27,18.9,73.6,11,129600,2.31,25454,14.1,15159,45
3.11101163831693,48267,4607,4468,5.1,20.4,22.8,50.5,0.4,23.4,74.9,82.4,10.4,22.5,76.5,20.3,17,71.7,6.8,89500,2.4,27118,14.6,17777,3.7
-19.6629213483146,48269,286,356,3.8,23.8,13.3,50.7,0,13.6,84.6,77.2,9.1,1.9,90.8,36.8,4.5,38.9,5.7,325000,2.31,39511,0,0,0.3
6.48120745782776,48271,3598,3379,5.3,20.1,24.3,45.7,1.5,55.7,41.6,82.6,11,48.8,75.4,14.5,17.6,79.7,7,46400,2.99,14207,32.2,2430,2.6
1.62287235728549,48273,32061,31549,7.7,25.1,11.5,49,3.7,70.2,23.3,77.3,6.4,50.4,76.1,20.4,18,59.7,22.9,74500,2.74,18580,24.8,21446,36.4
-12.5558429343993,48275,3719,4253,7.5,25.3,21.2,50.7,5.8,29.6,63.1,89,9.9,22.4,75.5,12.9,14.2,67.8,11.9,42900,2.25,20375,16,9896,4.4
